Attacker No.,Database,Time Entered,Time Spent (S),Commands Run,Modification Attempts,Filename,Database (Avgs),Total # Attackers,# Relevant Attackers,Avg Time Connected,Avg Commands Run,Avg File Modifications
2891,4,2022-10-22 20:39:22.439,-0.582,0,0,2022-10-24-1212_DATABASE_4_log,,,,,,
2892,4,2022-10-22 20:39:22.440,0,0,0,2022-10-24-1213_DATABASE_4_log,,,,,,
2893,4,2022-10-22 20:39:22.441,0.16,0,0,2022-10-24-1215_DATABASE_4_log,,,,,,
2894,4,2022-10-22 20:39:22.441,-0.043,0,0,2022-10-24-1216_DATABASE_4_log,,,,,,
2895,4,2022-10-22 20:39:22.447,-0.029,0,0,2022-10-24-1217_DATABASE_4_log,,,,,,
2896,4,2022-10-22 20:39:22.447,0.465,0,0,2022-10-24-1218_DATABASE_4_log,,,,,,
2897,4,2022-10-22 20:39:22.448,0.264,0,0,2022-10-24-1219_DATABASE_4_log,,,,,,
2898,4,2022-10-22 20:39:22.448,0.393,0,0,2022-10-24-1220_DATABASE_4_log,,,,,,
2899,4,2022-10-22 20:39:22.449,0.037,0,0,2022-10-24-1221_DATABASE_4_log,,,,,,
2900,4,2022-10-22 20:39:22.452,0.584,0,0,2022-10-24-1222_DATABASE_4_log,,,,,,
2901,4,2022-10-22 20:39:22.453,0.316,0,0,2022-10-24-1223_DATABASE_4_log,,,,,,
2902,4,2022-10-22 20:39:22.454,0.064,0,0,2022-10-24-1225_DATABASE_4_log,,,,,,
2903,4,2022-10-22 20:39:22.455,-0.673,0,0,2022-10-24-1226_DATABASE_4_log,,,,,,
2904,4,2022-10-22 20:39:22.455,-0.056,0,0,2022-10-24-1227_DATABASE_4_log,,,,,,
2905,4,2022-10-22 20:39:22.458,-0.508,0,0,2022-10-24-1228_DATABASE_4_log,,,,,,
2906,4,2022-10-22 20:39:22.458,0.02,0,0,2022-10-24-1229_DATABASE_4_log,,,,,,
2907,4,2022-10-22 20:39:22.458,0.01,0,0,2022-10-24-1230_DATABASE_4_log,,,,,,
2908,4,2022-10-22 20:46:23.144,0.044,0,0,2022-10-24-1231_DATABASE_4_log,,,,,,
2909,4,2022-10-22 20:46:23.145,0,0,0,2022-10-24-1232_DATABASE_4_log,,,,,,
2910,4,2022-10-22 20:46:23.146,0.021,0,0,2022-10-24-1233_DATABASE_4_log,,,,,,
2911,4,2022-10-22 20:46:23.146,0.344,0,0,2022-10-24-1234_DATABASE_4_log,,,,,,
2912,4,2022-10-22 20:46:23.147,0.21,0,0,2022-10-24-1235_DATABASE_4_log,,,,,,
2913,4,2022-10-22 20:46:23.147,0.23,0,0,2022-10-24-1237_DATABASE_4_log,,,,,,
2914,4,2022-10-22 20:46:23.147,-0.709,0,0,2022-10-24-1238_DATABASE_4_log,,,,,,
2915,4,2022-10-22 20:46:23.148,0.897,0,0,2022-10-24-1239_DATABASE_4_log,,,,,,
2916,4,2022-10-22 20:46:23.148,0.368,0,0,2022-10-24-1240_DATABASE_4_log,,,,,,
2917,4,2022-10-22 20:46:23.155,0,0,0,2022-10-24-1241_DATABASE_4_log,,,,,,
2918,4,2022-10-22 20:46:23.947,0.641,0,0,2022-10-24-1242_DATABASE_4_log,,,,,,
2919,4,2022-10-22 20:46:23.948,0.089,0,0,2022-10-24-1243_DATABASE_4_log,,,,,,
2920,4,2022-10-22 20:46:23.948,0.421,0,0,2022-10-24-1244_DATABASE_4_log,,,,,,
2921,4,2022-10-22 20:46:23.951,0.338,0,0,2022-10-24-1245_DATABASE_4_log,,,,,,
2922,4,2022-10-22 20:46:23.951,0.503,0,0,2022-10-24-1246_DATABASE_4_log,,,,,,
2923,4,2022-10-22 20:46:23.952,0.349,0,0,2022-10-24-1247_DATABASE_4_log,,,,,,
2924,4,2022-10-22 20:46:23.952,0.218,0,0,2022-10-24-1249_DATABASE_4_log,,,,,,
2925,4,2022-10-22 20:46:23.952,0,0,0,2022-10-24-1250_DATABASE_4_log,,,,,,
2926,4,2022-10-22 20:45:40.098,0,0,0,2022-10-24-1251_DATABASE_4_log,,,,,,
2927,4,2022-10-22 20:45:40.099,-0.654,0,0,2022-10-24-1252_DATABASE_4_log,,,,,,
2928,4,2022-10-22 20:45:40.100,-0.077,0,0,2022-10-24-1253_DATABASE_4_log,,,,,,
2929,4,2022-10-22 20:45:40.101,0.102,0,0,2022-10-24-1254_DATABASE_4_log,,,,,,
2930,4,2022-10-22 20:45:40.101,0,0,0,2022-10-24-1255_DATABASE_4_log,,,,,,
2931,4,2022-10-22 20:45:40.102,0.2,0,0,2022-10-24-1256_DATABASE_4_log,,,,,,
2932,4,2022-10-22 20:45:40.102,0.243,0,0,2022-10-24-1257_DATABASE_4_log,,,,,,
2933,4,2022-10-22 20:45:40.103,-0.601,0,0,2022-10-24-1258_DATABASE_4_log,,,,,,
2934,4,2022-10-22 20:45:40.103,0.042,0,0,2022-10-24-1259_DATABASE_4_log,,,,,,
2935,4,2022-10-22 20:45:40.104,0,0,0,2022-10-24-1301_DATABASE_4_log,,,,,,
2936,4,2022-10-22 20:45:40.104,0,0,0,2022-10-24-1302_DATABASE_4_log,,,,,,
2937,4,2022-10-22 20:45:40.105,-0.229,0,0,2022-10-24-1303_DATABASE_4_log,,,,,,
2938,4,2022-10-22 20:45:40.105,0,0,0,2022-10-24-1304_DATABASE_4_log,,,,,,
2939,4,2022-10-22 20:45:40.114,0.021,0,0,2022-10-24-1305_DATABASE_4_log,,,,,,
2940,4,2022-10-22 20:45:40.115,-0.214,0,0,2022-10-24-1306_DATABASE_4_log,,,,,,
2941,4,2022-10-22 20:45:40.115,0.024,0,0,2022-10-24-1307_DATABASE_4_log,,,,,,
2942,4,2022-10-22 20:45:40.116,-0.657,0,0,2022-10-24-1308_DATABASE_4_log,,,,,,
2943,4,2022-10-22 20:45:40.116,0.922,0,0,2022-10-24-1309_DATABASE_4_log,,,,,,
2944,4,2022-10-22 20:45:43.219,0.009,0,0,2022-10-24-1310_DATABASE_4_log,,,,,,
2945,4,2022-10-22 20:45:45.855,0.32,0,0,2022-10-24-1312_DATABASE_4_log,,,,,,
2946,4,2022-10-22 20:50:00.864,0,0,0,2022-10-24-1313_DATABASE_4_log,,,,,,
2947,4,2022-10-22 20:50:29.816,0.025,0,0,2022-10-24-1314_DATABASE_4_log,,,,,,
2948,4,2022-10-22 20:53:15.180,-0.933,0,0,2022-10-24-1315_DATABASE_4_log,,,,,,
2949,4,2022-10-22 20:53:15.181,-0.862,0,0,2022-10-24-1316_DATABASE_4_log,,,,,,
2950,4,2022-10-22 20:53:15.181,0.06,0,0,2022-10-24-1317_DATABASE_4_log,,,,,,
2951,4,2022-10-22 20:53:15.182,0.461,0,0,2022-10-24-1318_DATABASE_4_log,,,,,,
2952,4,2022-10-22 20:53:15.182,0.024,0,0,2022-10-24-1319_DATABASE_4_log,,,,,,
2953,4,2022-10-22 20:53:15.183,0.21,0,0,2022-10-24-1320_DATABASE_4_log,,,,,,
2954,4,2022-10-22 20:53:15.183,0.208,0,0,2022-10-24-1321_DATABASE_4_log,,,,,,
2955,4,2022-10-22 20:53:15.185,-0.521,0,0,2022-10-24-1322_DATABASE_4_log,,,,,,
2956,4,2022-10-22 20:53:15.185,-0.219,0,0,2022-10-24-1324_DATABASE_4_log,,,,,,
2957,4,2022-10-22 20:53:15.185,-0.798,0,0,2022-10-24-1325_DATABASE_4_log,,,,,,
2958,4,2022-10-22 20:53:15.197,0.099,0,0,2022-10-24-1326_DATABASE_4_log,,,,,,
2959,4,2022-10-22 20:53:15.198,0.299,0,0,2022-10-24-1327_DATABASE_4_log,,,,,,
2960,4,2022-10-22 20:53:15.198,0.185,0,0,2022-10-24-1328_DATABASE_4_log,,,,,,
2961,4,2022-10-22 20:53:15.198,0.351,0,0,2022-10-24-1329_DATABASE_4_log,,,,,,
2962,4,2022-10-22 20:53:15.199,0.306,0,0,2022-10-24-1330_DATABASE_4_log,,,,,,
2963,4,2022-10-22 20:53:15.202,0.093,0,0,2022-10-24-1331_DATABASE_4_log,,,,,,
2964,4,2022-10-22 20:53:15.202,0.118,0,0,2022-10-24-1332_DATABASE_4_log,,,,,,
2965,4,2022-10-22 20:53:16.156,0.103,0,0,2022-10-24-1334_DATABASE_4_log,,,,,,
2966,4,2022-10-22 20:53:21.858,-0.734,0,0,2022-10-24-1335_DATABASE_4_log,,,,,,
2967,4,2022-10-22 20:53:21.859,0.774,0,0,2022-10-24-1336_DATABASE_4_log,,,,,,
2968,4,2022-10-22 20:53:21.859,-0.196,0,0,2022-10-24-1337_DATABASE_4_log,,,,,,
2969,4,2022-10-22 20:53:21.860,0.17,0,0,2022-10-24-1338_DATABASE_4_log,,,,,,
2970,4,2022-10-22 20:53:21.860,0.251,0,0,2022-10-24-1339_DATABASE_4_log,,,,,,
2971,4,2022-10-22 20:53:21.860,0.053,0,0,2022-10-24-1340_DATABASE_4_log,,,,,,
2972,4,2022-10-22 20:53:21.860,0.127,0,0,2022-10-24-1341_DATABASE_4_log,,,,,,
2973,4,2022-10-22 20:53:21.860,-0.875,0,0,2022-10-24-1342_DATABASE_4_log,,,,,,
2974,4,2022-10-22 20:53:21.862,0.151,0,0,2022-10-24-1344_DATABASE_4_log,,,,,,
2975,4,2022-10-22 20:53:21.862,0.122,0,0,2022-10-24-1345_DATABASE_4_log,,,,,,
2976,4,2022-10-22 20:53:21.862,0.113,0,0,2022-10-24-1346_DATABASE_4_log,,,,,,
2977,4,2022-10-22 20:54:39.707,0,0,0,2022-10-24-1347_DATABASE_4_log,,,,,,
2978,4,2022-10-22 20:54:39.709,0.444,0,0,2022-10-24-1348_DATABASE_4_log,,,,,,
2979,4,2022-10-22 20:54:39.709,0.37,0,0,2022-10-24-1349_DATABASE_4_log,,,,,,
2980,4,2022-10-22 20:54:39.710,-0.521,0,0,2022-10-24-1350_DATABASE_4_log,,,,,,
2981,4,2022-10-22 20:54:39.711,0.108,0,0,2022-10-24-1351_DATABASE_4_log,,,,,,
2982,4,2022-10-22 20:54:39.712,0,0,0,2022-10-24-1352_DATABASE_4_log,,,,,,
2983,4,2022-10-22 20:54:39.712,0.276,0,0,2022-10-24-1353_DATABASE_4_log,,,,,,
2984,4,2022-10-22 20:54:39.712,-0.36,0,0,2022-10-24-1355_DATABASE_4_log,,,,,,
2985,4,2022-10-22 20:54:39.713,0.13,0,0,2022-10-24-1356_DATABASE_4_log,,,,,,
2986,4,2022-10-22 20:54:39.714,0.257,0,0,2022-10-24-1357_DATABASE_4_log,,,,,,
2987,4,2022-10-22 20:54:39.714,-0.207,0,0,2022-10-24-1358_DATABASE_4_log,,,,,,
2988,4,2022-10-22 20:54:39.715,-0.474,0,0,2022-10-24-1359_DATABASE_4_log,,,,,,
2989,4,2022-10-22 20:54:39.715,0.603,0,0,2022-10-24-1400_DATABASE_4_log,,,,,,
2990,4,2022-10-22 20:54:39.716,0.213,0,0,2022-10-24-1401_DATABASE_4_log,,,,,,
2991,4,2022-10-22 21:02:13.834,0.222,0,0,2022-10-24-1402_DATABASE_4_log,,,,,,
2992,4,2022-10-22 21:02:13.836,-0.235,0,0,2022-10-24-1403_DATABASE_4_log,,,,,,
2993,4,2022-10-22 21:02:13.836,0.277,0,0,2022-10-24-1405_DATABASE_4_log,,,,,,
2994,4,2022-10-22 21:02:13.837,-0.67,0,0,2022-10-24-1406_DATABASE_4_log,,,,,,
2995,4,2022-10-22 21:02:13.837,0.002,0,0,2022-10-24-1407_DATABASE_4_log,,,,,,
2996,4,2022-10-22 21:02:13.838,0.133,0,0,2022-10-24-1408_DATABASE_4_log,,,,,,
2997,4,2022-10-22 21:02:13.838,0.212,0,0,2022-10-24-1409_DATABASE_4_log,,,,,,
2998,4,2022-10-22 21:02:13.839,-0.57,0,0,2022-10-24-1410_DATABASE_4_log,,,,,,
2999,4,2022-10-22 21:02:13.839,0.104,0,0,2022-10-24-1411_DATABASE_4_log,,,,,,
3000,4,2022-10-22 21:02:13.839,0.175,0,0,2022-10-24-1412_DATABASE_4_log,,,,,,
3001,4,2022-10-22 21:02:13.840,-0.508,0,0,2022-10-24-1413_DATABASE_4_log,,,,,,
3002,4,2022-10-22 21:02:13.840,0.017,0,0,2022-10-24-1415_DATABASE_4_log,,,,,,
3003,4,2022-10-22 21:02:13.840,0.893,0,0,2022-10-24-1416_DATABASE_4_log,,,,,,
3004,4,2022-10-22 21:02:13.841,-0.286,0,0,2022-10-24-1417_DATABASE_4_log,,,,,,
3005,4,2022-10-22 21:02:13.851,0.215,0,0,2022-10-24-1418_DATABASE_4_log,,,,,,
3006,4,2022-10-22 21:02:15.069,0.484,0,0,2022-10-24-1419_DATABASE_4_log,,,,,,
3007,4,2022-10-22 21:02:15.070,0.279,0,0,2022-10-24-1420_DATABASE_4_log,,,,,,
3008,4,2022-10-22 21:02:15.071,-0.769,0,0,2022-10-24-1421_DATABASE_4_log,,,,,,
3009,4,2022-10-22 21:02:15.071,-0.923,0,0,2022-10-24-1422_DATABASE_4_log,,,,,,
3010,4,2022-10-22 21:02:15.072,-0.848,0,0,2022-10-24-1423_DATABASE_4_log,,,,,,
3011,4,2022-10-22 21:02:40.270,0.017,0,0,2022-10-24-1425_DATABASE_4_log,,,,,,
3012,4,2022-10-22 21:03:06.421,-0.866,0,0,2022-10-24-1426_DATABASE_4_log,,,,,,
3013,4,2022-10-22 21:03:06.424,-0.907,0,0,2022-10-24-1427_DATABASE_4_log,,,,,,
3014,4,2022-10-22 21:03:06.431,0.039,0,0,2022-10-24-1428_DATABASE_4_log,,,,,,
3015,4,2022-10-22 21:03:06.432,-0.234,0,0,2022-10-24-1429_DATABASE_4_log,,,,,,
3016,4,2022-10-22 21:03:06.433,0.565,0,0,2022-10-24-1430_DATABASE_4_log,,,,,,
3017,4,2022-10-22 21:03:06.441,0.069,0,0,2022-10-24-1431_DATABASE_4_log,,,,,,
3018,4,2022-10-22 21:03:06.441,0.106,0,0,2022-10-24-1432_DATABASE_4_log,,,,,,
3019,4,2022-10-22 21:03:06.442,0.065,0,0,2022-10-24-1433_DATABASE_4_log,,,,,,
3020,4,2022-10-22 21:03:06.442,-0.122,0,0,2022-10-24-1434_DATABASE_4_log,,,,,,
3021,4,2022-10-22 21:03:06.443,0.045,0,0,2022-10-24-1436_DATABASE_4_log,,,,,,
3022,4,2022-10-22 21:03:06.443,0.202,0,0,2022-10-24-1437_DATABASE_4_log,,,,,,
3023,4,2022-10-22 21:03:06.444,-0.769,0,0,2022-10-24-1438_DATABASE_4_log,,,,,,
3024,4,2022-10-22 21:03:06.444,-0.643,0,0,2022-10-24-1439_DATABASE_4_log,,,,,,
3025,4,2022-10-22 21:03:06.445,0.102,0,0,2022-10-24-1440_DATABASE_4_log,,,,,,
3026,4,2022-10-22 21:03:06.452,0.121,0,0,2022-10-24-1441_DATABASE_4_log,,,,,,
3027,4,2022-10-22 21:03:06.452,-0.179,0,0,2022-10-24-1442_DATABASE_4_log,,,,,,
3028,4,2022-10-22 21:03:06.453,0.243,0,0,2022-10-24-1443_DATABASE_4_log,,,,,,
3029,4,2022-10-22 21:03:06.453,0,0,0,2022-10-24-1444_DATABASE_4_log,,,,,,
3030,4,2022-10-22 21:15:46.250,-0.007,0,0,2022-10-24-1445_DATABASE_4_log,,,,,,
3031,4,2022-10-22 21:20:27.154,0.146,0,0,2022-10-24-1447_DATABASE_4_log,,,,,,
3032,4,2022-10-22 21:20:27.155,0.037,0,0,2022-10-24-1448_DATABASE_4_log,,,,,,
3033,4,2022-10-22 21:20:27.156,0.184,0,0,2022-10-24-1449_DATABASE_4_log,,,,,,
3034,4,2022-10-22 21:20:27.156,-0.247,0,0,2022-10-24-1450_DATABASE_4_log,,,,,,
3035,4,2022-10-22 21:20:27.161,-0.456,0,0,2022-10-24-1451_DATABASE_4_log,,,,,,
3036,4,2022-10-22 21:20:27.162,-0.35,0,0,2022-10-24-1452_DATABASE_4_log,,,,,,
3037,4,2022-10-22 21:20:27.162,0.163,0,0,2022-10-24-1453_DATABASE_4_log,,,,,,
3038,4,2022-10-22 21:20:27.164,-0.02,0,0,2022-10-24-1454_DATABASE_4_log,,,,,,
3039,4,2022-10-22 21:20:27.164,0.595,0,0,2022-10-24-1455_DATABASE_4_log,,,,,,
3040,4,2022-10-22 21:20:27.166,0.131,0,0,2022-10-24-1456_DATABASE_4_log,,,,,,
3041,4,2022-10-22 21:20:27.175,0.185,0,0,2022-10-24-1457_DATABASE_4_log,,,,,,
3042,4,2022-10-22 21:20:27.176,-0.56,0,0,2022-10-24-1458_DATABASE_4_log,,,,,,
3043,4,2022-10-22 21:20:27.177,0.195,0,0,2022-10-24-1500_DATABASE_4_log,,,,,,
3044,4,2022-10-22 21:20:27.178,0.058,0,0,2022-10-24-1501_DATABASE_4_log,,,,,,
3045,4,2022-10-22 21:20:27.178,0.529,0,0,2022-10-24-1502_DATABASE_4_log,,,,,,
3046,4,2022-10-22 21:21:30.192,-0.448,0,0,2022-10-24-1503_DATABASE_4_log,,,,,,
3047,4,2022-10-22 21:21:30.193,0.197,0,0,2022-10-24-1504_DATABASE_4_log,,,,,,
3048,4,2022-10-22 21:21:30.194,-0.859,0,0,2022-10-24-1505_DATABASE_4_log,,,,,,
3049,4,2022-10-22 21:21:30.199,0.075,0,0,2022-10-24-1507_DATABASE_4_log,,,,,,
3050,4,2022-10-22 21:21:30.201,0.112,0,0,2022-10-24-1508_DATABASE_4_log,,,,,,
3051,4,2022-10-22 21:21:30.206,0.307,0,0,2022-10-24-1509_DATABASE_4_log,,,,,,
3052,4,2022-10-22 21:21:30.210,0.196,0,0,2022-10-24-1510_DATABASE_4_log,,,,,,
3053,4,2022-10-22 21:21:30.210,0.244,0,0,2022-10-24-1511_DATABASE_4_log,,,,,,
3054,4,2022-10-22 21:21:30.211,-0.243,0,0,2022-10-24-1512_DATABASE_4_log,,,,,,
3055,4,2022-10-22 21:21:30.212,-0.13,0,0,2022-10-24-1513_DATABASE_4_log,,,,,,
3056,4,2022-10-22 21:21:30.212,0.02,0,0,2022-10-24-1514_DATABASE_4_log,,,,,,
3057,4,2022-10-22 21:21:30.213,0.033,0,0,2022-10-24-1515_DATABASE_4_log,,,,,,
3058,4,2022-10-22 21:21:30.213,0.106,0,0,2022-10-24-1516_DATABASE_4_log,,,,,,
3059,4,2022-10-22 21:21:30.214,0,0,0,2022-10-24-1517_DATABASE_4_log,,,,,,
3060,4,2022-10-22 21:21:30.214,0.492,0,0,2022-10-24-1518_DATABASE_4_log,,,,,,
3061,4,2022-10-22 21:21:30.215,0.349,0,0,2022-10-24-1520_DATABASE_4_log,,,,,,
3062,4,2022-10-22 21:21:30.215,0.223,0,0,2022-10-24-1521_DATABASE_4_log,,,,,,
3063,4,2022-10-22 21:21:30.215,-0.645,0,0,2022-10-24-1522_DATABASE_4_log,,,,,,
3064,4,2022-10-22 21:21:30.216,0.351,0,0,2022-10-24-1523_DATABASE_4_log,,,,,,
3065,4,2022-10-22 21:21:30.216,0.462,0,0,2022-10-24-1524_DATABASE_4_log,,,,,,
3066,4,2022-10-22 21:23:03.882,-0.974,0,0,2022-10-24-1525_DATABASE_4_log,,,,,,
3067,4,2022-10-22 21:23:03.884,-0.854,0,0,2022-10-24-1526_DATABASE_4_log,,,,,,
3068,4,2022-10-22 21:23:03.885,0.176,0,0,2022-10-24-1527_DATABASE_4_log,,,,,,
3069,4,2022-10-22 21:23:03.885,0,0,0,2022-10-24-1528_DATABASE_4_log,,,,,,
3070,4,2022-10-22 21:23:03.886,0.007,0,0,2022-10-24-1530_DATABASE_4_log,,,,,,
3071,4,2022-10-22 21:23:03.886,-0.333,0,0,2022-10-24-1531_DATABASE_4_log,,,,,,
3072,4,2022-10-22 21:23:03.886,-0.722,0,0,2022-10-24-1532_DATABASE_4_log,,,,,,
3073,4,2022-10-22 21:23:03.887,-0.431,0,0,2022-10-24-1533_DATABASE_4_log,,,,,,
3074,4,2022-10-22 21:23:03.887,0.767,0,0,2022-10-24-1534_DATABASE_4_log,,,,,,
3075,4,2022-10-22 21:23:03.888,0.198,0,0,2022-10-24-1535_DATABASE_4_log,,,,,,
3076,4,2022-10-22 21:23:03.888,0.161,0,0,2022-10-24-1536_DATABASE_4_log,,,,,,
3077,4,2022-10-22 21:23:03.896,-0.524,0,0,2022-10-24-1537_DATABASE_4_log,,,,,,
3078,4,2022-10-22 21:23:03.907,0.14,0,0,2022-10-24-1538_DATABASE_4_log,,,,,,
3079,4,2022-10-22 21:23:04.864,0.125,0,0,2022-10-24-1539_DATABASE_4_log,,,,,,
3080,4,2022-10-22 21:23:04.866,0.253,0,0,2022-10-24-1540_DATABASE_4_log,,,,,,
3081,4,2022-10-22 21:23:07.108,0,0,0,2022-10-24-1541_DATABASE_4_log,,,,,,
3082,4,2022-10-22 21:23:07.108,0,0,0,2022-10-24-1542_DATABASE_4_log,,,,,,
3083,4,2022-10-22 21:23:10.501,0.614,0,0,2022-10-24-1544_DATABASE_4_log,,,,,,
3084,4,2022-10-22 21:25:16.193,0,0,0,2022-10-24-1545_DATABASE_4_log,,,,,,
3085,4,2022-10-22 21:25:16.197,0.088,0,0,2022-10-24-1546_DATABASE_4_log,,,,,,
3086,4,2022-10-22 21:25:16.199,0,0,0,2022-10-24-1547_DATABASE_4_log,,,,,,
3087,4,2022-10-22 21:25:16.200,-0.169,0,0,2022-10-24-1548_DATABASE_4_log,,,,,,
3088,4,2022-10-22 21:25:16.201,0.187,0,0,2022-10-24-1549_DATABASE_4_log,,,,,,
3089,4,2022-10-22 21:25:16.201,0.013,0,0,2022-10-24-1550_DATABASE_4_log,,,,,,
3090,4,2022-10-22 21:25:16.202,0.21,0,0,2022-10-24-1551_DATABASE_4_log,,,,,,
3091,4,2022-10-22 21:25:16.203,0.132,0,0,2022-10-24-1552_DATABASE_4_log,,,,,,
3092,4,2022-10-22 21:25:16.204,0.435,0,0,2022-10-24-1553_DATABASE_4_log,,,,,,
3093,4,2022-10-22 21:25:16.204,-0.362,0,0,2022-10-24-1555_DATABASE_4_log,,,,,,
3094,4,2022-10-22 21:25:16.205,0.178,0,0,2022-10-24-1556_DATABASE_4_log,,,,,,
3095,4,2022-10-22 21:25:16.205,0.189,0,0,2022-10-24-1557_DATABASE_4_log,,,,,,
3096,4,2022-10-22 21:25:16.206,-0.655,0,0,2022-10-24-1558_DATABASE_4_log,,,,,,
3097,4,2022-10-22 21:25:16.206,-0.456,0,0,2022-10-24-1559_DATABASE_4_log,,,,,,
3098,4,2022-10-22 21:25:16.218,0.035,0,0,2022-10-24-1600_DATABASE_4_log,,,,,,
3099,4,2022-10-22 21:25:16.219,0.176,0,0,2022-10-24-1601_DATABASE_4_log,,,,,,
3100,4,2022-10-22 21:25:16.220,0.469,0,0,2022-10-24-1602_DATABASE_4_log,,,,,,
3101,4,2022-10-22 21:25:16.220,-0.814,0,0,2022-10-24-1603_DATABASE_4_log,,,,,,
3102,4,2022-10-22 21:25:16.220,0.499,0,0,2022-10-24-1605_DATABASE_4_log,,,,,,
3103,4,2022-10-22 21:25:16.221,0.034,0,0,2022-10-24-1606_DATABASE_4_log,,,,,,
3104,4,2022-10-22 21:25:28.238,0,0,0,2022-10-24-1607_DATABASE_4_log,,,,,,
3105,4,2022-10-22 21:25:28.240,0,0,0,2022-10-24-1608_DATABASE_4_log,,,,,,
3106,4,2022-10-22 21:25:28.240,0.033,0,0,2022-10-24-1609_DATABASE_4_log,,,,,,
3107,4,2022-10-22 21:25:28.241,0.216,0,0,2022-10-24-1610_DATABASE_4_log,,,,,,
3108,4,2022-10-22 21:25:28.242,0,0,0,2022-10-24-1611_DATABASE_4_log,,,,,,
3109,4,2022-10-22 21:25:28.242,0,0,0,2022-10-24-1612_DATABASE_4_log,,,,,,
3110,4,2022-10-22 21:25:28.249,0.003,0,0,2022-10-24-1613_DATABASE_4_log,,,,,,
3111,4,2022-10-22 21:25:28.249,-0.559,0,0,2022-10-24-1614_DATABASE_4_log,,,,,,
3112,4,2022-10-22 21:25:28.250,0.129,0,0,2022-10-24-1615_DATABASE_4_log,,,,,,
3113,4,2022-10-22 21:25:29.175,0,0,0,2022-10-24-1617_DATABASE_4_log,,,,,,
3114,1,2022-10-22 21:25:29.176,-0.721,0,0,2022-10-24-1618_DATABASE_1_log,,,,,,
3115,2,2022-10-22 21:25:29.178,0.116,0,0,2022-10-24-1618_DATABASE_2_log,,,,,,
3116,3,2022-10-22 21:25:29.178,0,0,0,2022-10-24-1618_DATABASE_3_log,,,,,,
3117,4,2022-10-22 21:25:31.583,-0.244,0,0,2022-10-24-1618_DATABASE_4_log,,,,,,
3118,1,2022-10-22 21:25:31.583,0.129,0,0,2022-10-24-1624_DATABASE_1_log,,,,,,
3119,3,2022-10-22 21:25:42.420,-0.461,0,0,2022-10-24-1624_DATABASE_3_log,,,,,,
3120,1,2022-10-22 21:25:42.420,-0.234,0,0,2022-10-24-1625_DATABASE_1_log,,,,,,
3121,2,2022-10-22 21:25:42.427,-0.142,0,0,2022-10-24-1625_DATABASE_2_log,,,,,,
3122,3,2022-10-22 21:28:35.021,-0.317,0,0,2022-10-24-1625_DATABASE_3_log,,,,,,
3123,4,2022-10-22 21:28:35.022,0.73,0,0,2022-10-24-1625_DATABASE_4_log,,,,,,
3124,3,2022-10-22 21:28:35.023,0.331,0,0,2022-10-24-1626_DATABASE_3_log,,,,,,
3125,1,2022-10-22 21:28:35.023,-0.595,0,0,2022-10-24-1627_DATABASE_1_log,,,,,,
3126,2,2022-10-22 21:28:35.024,0,0,0,2022-10-24-1627_DATABASE_2_log,,,,,,
3127,3,2022-10-22 21:28:35.024,0.184,0,0,2022-10-24-1627_DATABASE_3_log,,,,,,
3128,4,2022-10-22 21:28:35.025,0.228,0,0,2022-10-24-1627_DATABASE_4_log,,,,,,
3129,1,2022-10-22 21:28:35.026,-0.507,0,0,2022-10-24-1628_DATABASE_1_log,,,,,,
3130,1,2022-10-22 21:28:35.026,0.814,0,0,2022-10-24-1629_DATABASE_1_log,,,,,,
3131,2,2022-10-22 21:28:35.027,-0.148,0,0,2022-10-24-1629_DATABASE_2_log,,,,,,
3132,3,2022-10-22 21:28:35.027,-0.452,0,0,2022-10-24-1629_DATABASE_3_log,,,,,,
3133,4,2022-10-22 21:28:35.033,0.446,0,0,2022-10-24-1629_DATABASE_4_log,,,,,,
3134,1,2022-10-22 21:28:35.033,-0.74,0,0,2022-10-24-1630_DATABASE_1_log,,,,,,
3135,3,2022-10-22 21:28:35.034,0,0,0,2022-10-24-1630_DATABASE_3_log,,,,,,
3136,1,2022-10-22 21:28:35.035,-0.538,0,0,2022-10-24-1631_DATABASE_1_log,,,,,,
3137,2,2022-10-22 21:28:35.036,-0.081,0,0,2022-10-24-1631_DATABASE_2_log,,,,,,
3138,3,2022-10-22 21:28:35.037,-0.056,0,0,2022-10-24-1631_DATABASE_3_log,,,,,,
3139,4,2022-10-22 21:28:44.382,0.016,0,0,2022-10-24-1631_DATABASE_4_log,,,,,,
3140,1,2022-10-22 21:28:44.382,0,0,0,2022-10-24-1632_DATABASE_1_log,,,,,,
3141,3,2022-10-22 21:29:36.096,0.729,0,0,2022-10-24-1632_DATABASE_3_log,,,,,,
3142,1,2022-10-22 21:29:36.099,0.054,0,0,2022-10-24-1633_DATABASE_1_log,,,,,,
3143,3,2022-10-22 21:29:36.099,0,0,0,2022-10-24-1633_DATABASE_3_log,,,,,,
3144,1,2022-10-22 21:29:36.100,-0.885,0,0,2022-10-24-1634_DATABASE_1_log,,,,,,
3145,2,2022-10-22 21:29:36.101,0.143,0,0,2022-10-24-1634_DATABASE_2_log,,,,,,
3146,3,2022-10-22 21:29:36.101,0.233,0,0,2022-10-24-1634_DATABASE_3_log,,,,,,
3147,4,2022-10-22 21:29:36.109,-0.069,0,0,2022-10-24-1634_DATABASE_4_log,,,,,,
